func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Single-threaded,4,64,0,0,4.603643,0.039789,0.039873,0.015815,0.015863,0.001057,0.001059
tanh,Single-threaded,4,64,100,0,3.943439,1.402641,1.405140,1.736509,1.741208,0.162718,0.162849
tanh,Single-threaded,4,64,200,0,3.447673,2.766427,2.771525,3.473825,3.483366,0.326004,0.326250
tanh,Single-threaded,4,64,300,0,3.228977,4.142327,4.149974,5.187251,5.201379,0.487326,0.487740
tanh,Single-threaded,4,64,400,0,3.082813,5.512799,5.522896,6.900727,6.919397,0.649812,0.650340
tanh,Single-threaded,4,64,500,0,2.973094,6.888338,6.900987,8.621620,8.644765,0.816967,0.817630
tanh,Single-threaded,4,64,600,0,2.850834,8.253018,8.268063,10.341415,10.369136,0.976099,0.976878
tanh,Single-threaded,4,64,700,0,2.740327,9.625931,9.643411,12.054000,12.086206,1.141130,1.142059
tanh,Single-threaded,4,64,800,0,2.717642,10.994818,11.014654,13.784021,13.820971,1.302811,1.303871
tanh,Single-threaded,4,64,900,0,2.603455,12.373106,12.395397,15.487577,15.528993,1.461088,1.462276
tanh,Single-threaded,4,64,1000,0,2.573376,13.741259,13.766030,17.209918,17.256085,1.624919,1.626226
tanh,Single-threaded,4,100,0,0,4.672200,0.099062,0.099181,0.059866,0.059981,0.005169,0.005171
tanh,Single-threaded,4,100,100,0,3.870142,3.435352,3.438778,5.601090,5.611596,0.520207,0.520408
tanh,Single-threaded,4,100,200,0,3.386165,6.776222,6.782927,11.168149,11.188891,1.037312,1.037712
tanh,Single-threaded,4,100,300,0,3.145656,10.127644,10.137620,16.793049,16.824190,1.547005,1.547589
tanh,Single-threaded,4,100,400,0,2.945460,13.476558,13.489849,22.420998,22.462372,2.055429,2.056189
tanh,Single-threaded,4,100,500,0,2.802645,16.817796,16.834543,28.085592,28.137265,2.561112,2.562042
tanh,Single-threaded,4,100,600,0,2.686901,20.182710,20.202933,33.721119,33.783662,3.082832,3.083949
tanh,Single-threaded,4,100,700,0,2.596960,23.533419,23.556933,39.356151,39.429000,3.589625,3.590903
tanh,Single-threaded,4,100,800,0,2.597776,26.881110,26.907881,44.971747,45.054901,4.095268,4.096741
tanh,Single-threaded,4,100,900,0,2.487615,30.242822,30.272801,50.592371,50.686026,4.608331,4.609969
tanh,Single-threaded,4,100,1000,0,2.454174,33.594495,33.627838,56.212825,56.317378,5.116509,5.118326
tanh,Single-threaded,4,128,0,0,4.645026,0.166592,0.166706,0.128204,0.128472,0.009904,0.009909
tanh,Single-threaded,4,128,100,0,3.783855,5.681373,5.686136,13.969268,13.988893,0.867560,0.867823
tanh,Single-threaded,4,128,200,0,3.331124,11.232834,11.241843,27.267738,27.305988,1.785771,1.786304
tanh,Single-threaded,4,128,300,0,3.081814,16.712045,16.724846,40.549400,40.605712,2.663413,2.664202
tanh,Single-threaded,4,128,400,0,2.868448,22.200818,22.217534,53.801049,53.877989,3.538810,3.539848
tanh,Single-threaded,4,128,500,0,2.731430,27.701291,27.722219,67.139169,67.234425,4.394191,4.395506
tanh,Single-threaded,4,128,600,0,2.626012,33.186541,33.211372,80.291638,80.404900,5.255740,5.257310
tanh,Single-threaded,4,128,700,0,2.539432,38.721150,38.750115,93.729191,93.860790,6.140414,6.142237
tanh,Single-threaded,4,128,800,0,2.539368,44.265765,44.298641,106.856996,107.006381,7.062288,7.064354
tanh,Single-threaded,4,128,900,0,2.439068,49.787356,49.824260,120.099175,120.266767,7.964669,7.967031
tanh,Single-threaded,4,128,1000,0,2.404300,55.312030,55.353026,133.420479,133.606429,8.826449,8.829097
tanh,Single-threaded,4,200,0,0,4.634753,0.561948,0.562251,0.517051,0.517543,0.028664,0.028667
tanh,Single-threaded,4,200,100,0,3.732310,18.762608,18.771655,52.940120,52.980657,2.373094,2.373491
tanh,Single-threaded,4,200,200,0,3.270202,36.920501,36.937919,107.597780,107.679603,4.847928,4.848690
tanh,Single-threaded,4,200,300,0,3.037366,54.863516,54.889295,159.810390,159.930326,7.230528,7.231676
tanh,Single-threaded,4,200,400,0,2.843883,72.675237,72.708810,211.517828,211.672884,9.669648,9.671335
tanh,Single-threaded,4,200,500,0,2.691541,90.362495,90.404309,263.429901,263.619978,12.101647,12.103689
tanh,Single-threaded,4,200,600,0,2.562857,108.345238,108.394951,315.625140,315.851161,14.504661,14.507049
tanh,Single-threaded,4,200,700,0,2.465346,126.095138,126.152919,367.565108,367.825334,16.901731,16.904501
tanh,Single-threaded,4,200,800,0,2.453717,144.134195,144.200435,419.564048,419.858763,19.339330,19.342454
tanh,Single-threaded,4,200,900,0,2.340266,161.706704,161.781339,471.394181,471.723836,21.732063,21.735568
tanh,Single-threaded,4,200,1000,0,2.306868,179.388634,179.471434,523.182356,523.547392,24.178072,24.181968
tanh,Single-threaded,4,256,0,0,4.414742,0.748886,0.749157,0.546113,0.546320,0.026554,0.026556
tanh,Single-threaded,4,256,100,0,3.632660,22.777902,24.330720,55.561670,59.471288,2.415092,2.584336
tanh,Single-threaded,4,256,200,0,3.232265,45.003261,48.416326,110.031018,118.501336,4.915551,5.293443
tanh,Single-threaded,4,256,300,0,2.985210,68.430444,73.804382,166.951500,180.189294,7.718315,8.330074
tanh,Single-threaded,4,256,400,0,2.749394,92.995759,100.426176,227.209522,245.497165,10.783037,11.650524
tanh,Single-threaded,4,256,500,0,2.614221,118.285645,127.833649,288.946984,312.412222,13.866154,14.990955
tanh,Single-threaded,4,256,600,0,2.502717,144.894349,156.670468,355.801986,384.878347,17.574446,19.008715
tanh,Single-threaded,4,256,700,0,2.412636,171.603322,185.615986,422.893143,457.599783,21.189585,22.925509
tanh,Single-threaded,4,256,800,0,2.407731,204.550115,221.320844,508.160266,550.023945,25.636377,27.743359
tanh,Single-threaded,4,256,900,0,2.293048,236.937410,256.418780,591.751307,640.631950,29.919059,32.383480
tanh,Single-threaded,4,256,1000,0,2.251856,269.362203,291.557412,675.352957,731.251093,34.150626,36.968125
tanh,Single-threaded,5,16,0,0,4.606581,0.004265,0.004691,0.001322,0.001454,0.000128,0.000139
tanh,Single-threaded,5,16,100,0,4.394947,0.147821,0.162078,0.114475,0.126541,0.011953,0.012984
tanh,Single-threaded,5,16,200,0,4.113794,0.291565,0.319703,0.227029,0.250801,0.024592,0.026712
tanh,Single-threaded,5,16,300,0,3.858970,0.432583,0.474390,0.342937,0.378792,0.036710,0.039882
tanh,Single-threaded,5,16,400,0,3.636376,0.575076,0.630708,0.456778,0.504483,0.048536,0.052732
tanh,Single-threaded,5,16,500,0,3.469652,0.717926,0.787628,0.573227,0.633280,0.060285,0.065501
tanh,Single-threaded,5,16,600,0,3.331708,0.857854,0.941149,0.687034,0.758912,0.071977,0.078211
tanh,Single-threaded,5,16,700,0,3.243979,1.007211,1.104939,0.805830,0.889969,0.085870,0.093300
tanh,Single-threaded,5,16,800,0,3.233549,1.151494,1.263132,0.923820,1.020172,0.099578,0.108198
tanh,Single-threaded,5,16,900,0,3.135514,1.295675,1.421376,1.041389,1.150086,0.113374,0.123192
tanh,Single-threaded,5,16,1000,0,3.097364,1.446645,1.587100,1.164401,1.286091,0.127314,0.138370
tanh,Single-threaded,5,32,0,0,4.440124,0.012928,0.014070,0.004917,0.005368,0.000796,0.000863
tanh,Single-threaded,5,32,100,0,4.185787,0.447928,0.487532,0.458656,0.500028,0.055388,0.060061
tanh,Single-threaded,5,32,200,0,3.754196,0.880690,0.958489,0.917831,1.000647,0.109189,0.118417
tanh,Single-threaded,5,32,300,0,3.459511,1.313640,1.429789,1.373631,1.497728,0.162060,0.175757
tanh,Single-threaded,5,32,400,0,3.271958,1.746989,1.901319,1.833380,1.998949,0.216153,0.234413
tanh,Single-threaded,5,32,500,0,3.175964,2.180086,2.372722,2.291128,2.498063,0.272573,0.295599
tanh,Single-threaded,5,32,600,0,3.116308,2.616889,2.848073,2.750098,2.998495,0.326601,0.354193
tanh,Single-threaded,5,32,700,0,3.083614,3.049841,3.319225,3.208784,3.498370,0.380602,0.412758
tanh,Single-threaded,5,32,800,0,3.119763,3.484146,3.791937,3.663572,3.994096,0.434425,0.471128
tanh,Single-threaded,5,32,900,0,3.047552,3.920531,4.266844,4.125594,4.497748,0.489163,0.530497
tanh,Single-threaded,5,32,1000,0,3.012986,4.351900,4.736307,4.580435,4.993667,0.539602,0.585194
tanh,Single-threaded,5,64,0,0,4.600304,0.054669,0.059356,0.020607,0.022380,0.001334,0.001447
tanh,Single-threaded,5,64,100,0,3.916516,1.764872,1.915162,2.215781,2.406121,0.217487,0.235767
tanh,Single-threaded,5,64,200,0,3.440180,3.466357,3.761596,4.445476,4.827678,0.431510,0.467751
tanh,Single-threaded,5,64,300,0,3.245136,5.160964,5.600728,6.651070,7.222851,0.645965,0.700212
tanh,Single-threaded,5,64,400,0,3.140678,6.865274,7.450076,8.878174,9.641446,0.859109,0.931262
tanh,Single-threaded,5,64,500,0,3.066500,8.554909,9.283558,11.099601,12.053721,1.077004,1.167487
tanh,Single-threaded,5,64,600,0,2.991151,10.271777,11.146775,13.306550,14.450533,1.291413,1.399951
tanh,Single-threaded,5,64,700,0,2.922967,11.971063,12.990759,15.528806,16.863846,1.510599,1.637560
tanh,Single-threaded,5,64,800,0,2.922508,13.681457,14.846849,17.730110,19.254479,1.735586,1.881455
tanh,Single-threaded,5,64,900,0,2.810471,15.420679,16.734459,20.041796,21.764861,1.965392,2.130575
tanh,Single-threaded,5,64,1000,0,2.746081,17.143347,18.603898,22.250846,24.163575,2.175975,2.358844
tanh,Single-threaded,5,100,0,0,4.463129,0.126496,0.137166,0.082996,0.090052,0.006679,0.007237
tanh,Single-threaded,5,100,100,0,3.802789,4.358899,4.726139,8.438219,9.156876,0.676849,0.733535
tanh,Single-threaded,5,100,200,0,3.369186,8.636598,9.364512,16.856221,18.294233,1.350508,1.463650
tanh,Single-threaded,5,100,300,0,3.164875,12.948134,14.042373,25.219201,27.368980,2.059593,2.232053
tanh,Single-threaded,5,100,400,0,2.963565,17.131791,18.578504,33.419035,36.266451,2.707681,2.934370
tanh,Single-threaded,5,100,500,0,2.818883,21.333646,23.134462,42.205408,45.800929,3.408232,3.693571
tanh,Single-threaded,5,100,600,0,2.711472,25.616642,27.778809,51.971120,56.399352,4.173535,4.522939
tanh,Single-threaded,5,100,700,0,2.624928,29.857416,32.377021,60.800538,65.980707,4.889708,5.299057
tanh,Single-threaded,5,100,800,0,2.637856,34.093227,36.969734,69.625713,75.556875,5.587565,6.055316
tanh,Single-threaded,5,100,900,0,2.545535,38.311138,41.543110,78.500610,85.187431,6.294818,6.821765
tanh,Single-threaded,5,100,1000,0,2.531527,42.533253,46.121134,87.409376,94.855030,7.006574,7.593088
tanh,Single-threaded,5,128,0,0,4.563196,0.212541,0.230452,0.223800,0.242743,0.012520,0.013567
tanh,Single-threaded,5,128,100,0,3.776757,7.291866,7.904867,20.370110,22.092830,1.238147,1.341670
tanh,Single-threaded,5,128,200,0,3.343165,14.409766,15.621242,40.567546,43.998085,2.444011,2.648458
tanh,Single-threaded,5,128,300,0,3.115041,21.582641,23.397266,60.842380,65.986989,3.648815,3.954026
tanh,Single-threaded,5,128,400,0,2.930976,28.671090,31.081639,80.782780,87.619848,4.904830,5.315115
tanh,Single-threaded,5,128,500,0,2.803363,35.756440,38.762660,100.475654,108.980132,6.121735,6.633842
tanh,Single-threaded,5,128,600,0,2.684698,42.820305,46.420170,120.243458,130.421469,7.348835,7.963563
tanh,Single-threaded,5,128,700,0,2.593881,50.414845,54.653683,141.138233,153.087063,8.682055,9.408336
tanh,Single-threaded,5,128,800,0,2.590826,57.595034,62.437494,162.271794,176.010583,9.962336,10.795726
tanh,Single-threaded,5,128,900,0,2.471531,64.906523,70.363937,183.761995,199.322890,11.264454,12.206812
tanh,Single-threaded,5,128,1000,0,2.440073,71.987338,78.039927,203.757316,221.012470,12.464091,13.506797
tanh,Single-threaded,5,200,0,0,4.762562,0.844131,0.914814,0.721852,0.782469,0.039377,0.042682
tanh,Single-threaded,5,200,100,0,3.792311,27.791031,30.122152,72.426878,78.511605,3.406393,3.690694
tanh,Single-threaded,5,200,200,0,3.348425,54.774273,59.366453,143.255976,155.287357,6.724733,7.286097
tanh,Single-threaded,5,200,300,0,3.115370,81.691921,88.539867,214.133235,232.114996,9.939997,10.769798
tanh,Single-threaded,5,200,400,0,2.917565,109.463769,118.639427,286.770986,310.853300,13.325568,14.437989
tanh,Single-threaded,5,200,500,0,2.755330,136.664564,148.119849,358.046593,388.115064,16.641918,18.031271
tanh,Single-threaded,5,200,600,0,2.620985,162.802870,176.447928,426.591807,462.415618,19.815838,21.470175
tanh,Single-threaded,5,200,700,0,2.515526,179.668071,194.725968,467.983552,507.277335,21.628292,23.433964
tanh,Single-threaded,5,200,800,0,2.504728,196.597328,213.073584,510.040733,552.860455,23.500783,25.462776
tanh,Single-threaded,5,200,900,0,2.396086,213.592384,231.492303,552.514323,598.894752,25.379241,27.498104
tanh,Single-threaded,5,200,1000,0,2.359548,231.139754,250.509995,596.903166,647.006138,27.362584,29.647014
tanh,Single-threaded,5,256,0,0,4.650409,0.978773,1.060687,0.788172,0.854254,0.044619,0.048339
tanh,Single-threaded,5,256,100,0,3.735548,33.503041,36.305696,80.657292,87.415046,4.241465,4.595304
tanh,Single-threaded,5,256,200,0,3.310887,67.284188,72.913079,162.780778,176.420924,8.737165,9.466063
tanh,Single-threaded,5,256,300,0,3.091671,102.674813,111.264875,250.181268,271.148058,13.622756,14.759247
tanh,Single-threaded,5,256,400,0,2.922755,140.404459,152.150417,343.486897,372.275130,18.659518,20.216272
tanh,Single-threaded,5,256,500,0,2.758285,182.509922,197.776479,449.345638,487.002973,24.304663,26.332347
tanh,Single-threaded,5,256,600,0,2.643383,223.360391,242.043554,552.785264,599.111013,29.808803,32.295624
tanh,Single-threaded,5,256,700,0,2.548919,263.757648,285.819359,655.893814,710.859023,35.140337,38.071901
tanh,Single-threaded,5,256,800,0,2.532175,304.448429,329.912548,758.459990,822.018725,40.529957,43.911080
tanh,Single-threaded,5,256,900,0,2.414788,346.219428,375.176763,862.901815,935.212486,46.003345,49.841102
tanh,Single-threaded,5,256,1000,0,2.370025,389.968921,422.584569,971.537911,1052.955702,51.567520,55.869480
tanh,Single-threaded,6,16,0,0,4.935286,0.004698,0.005158,0.001449,0.001594,0.000180,0.000195
tanh,Single-threaded,6,16,100,0,4.472604,0.166728,0.182594,0.134295,0.147830,0.015631,0.016968
tanh,Single-threaded,6,16,200,0,3.946723,0.326784,0.357966,0.264587,0.291356,0.030573,0.033208
tanh,Single-threaded,6,16,300,0,3.602335,0.492261,0.539086,0.409106,0.450367,0.045821,0.049767
tanh,Single-threaded,6,16,400,0,3.380862,0.650271,0.712178,0.537860,0.592471,0.059830,0.064977
tanh,Single-threaded,6,16,500,0,3.250986,0.809368,0.886384,0.668990,0.737008,0.073797,0.080137
tanh,Single-threaded,6,16,600,0,3.173767,0.994064,1.088519,0.838956,0.923820,0.092739,0.100709
tanh,Single-threaded,6,16,700,0,3.130082,1.160775,1.271045,0.980513,1.079629,0.109305,0.118715
tanh,Single-threaded,6,16,800,0,3.164350,1.324194,1.450080,1.112006,1.224564,0.124489,0.135198
tanh,Single-threaded,6,16,900,0,3.103133,1.491200,1.633002,1.258137,1.385340,0.140024,0.152065
tanh,Single-threaded,6,16,1000,0,3.100245,1.650123,1.807029,1.389802,1.530319,0.154577,0.167869
tanh,Single-threaded,6,32,0,0,4.716009,0.014176,0.015417,0.005661,0.006171,0.000613,0.000664
tanh,Single-threaded,6,32,100,0,4.248929,0.531159,0.577607,0.559259,0.609232,0.065640,0.071176
tanh,Single-threaded,6,32,200,0,3.738639,1.041020,1.132236,1.107219,1.206133,0.131340,0.142409
tanh,Single-threaded,6,32,300,0,3.428445,1.543050,1.678209,1.656969,1.805018,0.197491,0.214132
tanh,Single-threaded,6,32,400,0,3.250437,2.044940,2.223985,2.221674,2.420180,0.263653,0.285894
tanh,Single-threaded,6,32,500,0,3.156049,2.544815,2.767617,2.771154,3.018825,0.328857,0.356594
tanh,Single-threaded,6,32,600,0,3.090104,3.042139,3.308462,3.324365,3.621296,0.395635,0.429013
tanh,Single-threaded,6,32,700,0,3.031772,3.558168,3.869661,3.876838,4.223107,0.460085,0.498889
tanh,Single-threaded,6,32,800,0,3.050923,4.060737,4.416253,4.425989,4.821440,0.525910,0.570263
tanh,Single-threaded,6,32,900,0,2.969373,4.573419,4.973834,4.971571,5.415817,0.598095,0.648549
tanh,Single-threaded,6,32,1000,0,2.938393,5.077463,5.521981,5.527069,6.020971,0.664274,0.720307
tanh,Single-threaded,6,64,0,0,4.601294,0.059148,0.064209,0.031077,0.033736,0.002524,0.002735
tanh,Single-threaded,6,64,100,0,3.937402,2.069335,2.245356,2.978203,3.233396,0.262574,0.284649
tanh,Single-threaded,6,64,200,0,3.446155,4.109956,4.459456,5.903627,6.409442,0.518354,0.561922
tanh,Single-threaded,6,64,300,0,3.242457,6.120982,6.641476,8.819308,9.575068,0.769868,0.834582
tanh,Single-threaded,6,64,400,0,3.112196,8.146941,8.839485,11.710645,12.714136,1.023105,1.109103
tanh,Single-threaded,6,64,500,0,3.029545,10.173850,11.038678,14.613003,15.865135,1.273522,1.380573
tanh,Single-threaded,6,64,600,0,2.951385,12.194297,13.230826,17.542960,19.046151,1.544990,1.674865
tanh,Single-threaded,6,64,700,0,2.876982,14.220263,15.428972,20.443930,22.195573,1.797271,1.948321
tanh,Single-threaded,6,64,800,0,2.862571,16.264101,17.646590,23.398120,25.403112,2.055582,2.228321
tanh,Single-threaded,6,64,900,0,2.749612,18.288013,19.842584,26.353386,28.611724,2.310322,2.504455
tanh,Single-threaded,6,64,1000,0,2.698821,20.324584,22.052342,29.299036,31.809791,2.567151,2.782876
tanh,Single-threaded,6,100,0,0,4.644879,0.151026,0.163743,0.126946,0.137729,0.008175,0.008861
tanh,Single-threaded,6,100,100,0,3.870498,5.276609,5.720919,12.783822,13.870014,0.867897,0.940535
tanh,Single-threaded,6,100,200,0,3.405761,10.368973,11.242012,25.421214,27.581219,1.723949,1.868245
tanh,Single-threaded,6,100,300,0,3.227251,15.518619,16.825185,37.974993,41.203923,2.580328,2.796301
tanh,Single-threaded,6,100,400,0,3.138857,20.690774,22.432826,50.703466,55.017996,3.442634,3.730779
tanh,Single-threaded,6,100,500,0,3.091788,25.830870,28.005690,62.965577,68.321928,4.301226,4.661237
tanh,Single-threaded,6,100,600,0,3.027663,30.908196,33.510697,75.233018,81.631951,5.147836,5.578754
tanh,Single-threaded,6,100,700,0,2.939230,36.070737,39.107938,87.422492,94.857063,5.998439,6.500534
tanh,Single-threaded,6,100,800,0,2.896603,41.218598,44.689343,99.709391,108.188121,6.838966,7.411443
tanh,Single-threaded,6,100,900,0,2.761863,46.358887,50.262508,111.833544,121.342433,7.690713,8.334555
tanh,Single-threaded,6,100,1000,0,2.683219,51.502536,55.839111,124.023227,134.567394,8.554848,9.271033
tanh,Single-threaded,6,128,0,0,4.764469,0.257131,0.278711,0.290097,0.314638,0.010732,0.011628
tanh,Single-threaded,6,128,100,0,3.847977,9.067331,9.828945,27.101534,29.387885,1.438973,1.559239
tanh,Single-threaded,6,128,200,0,3.387321,17.916563,19.421804,54.206119,58.779029,2.911726,3.155124
tanh,Single-threaded,6,128,300,0,3.201551,26.738594,28.984772,80.980241,87.816755,4.383074,4.749491
tanh,Single-threaded,6,128,400,0,3.047665,35.760291,38.764198,106.209901,115.176179,5.915068,6.409590
tanh,Single-threaded,6,128,500,0,2.944002,44.531826,48.272251,131.899825,143.034294,7.472848,8.097574
tanh,Single-threaded,6,128,600,0,2.863696,54.421983,58.994804,160.034668,173.548788,9.091148,9.851213
tanh,Single-threaded,6,128,700,0,2.733262,63.332178,68.653741,185.247710,200.891299,10.493920,11.371255
tanh,Single-threaded,6,128,800,0,2.679797,72.043824,78.097123,209.779593,227.495037,11.879802,12.873009
tanh,Single-threaded,6,128,900,0,2.543269,80.731439,87.514555,234.037207,253.800253,13.312396,14.425341
tanh,Single-threaded,6,128,1000,0,2.500040,89.575330,97.101329,258.701524,280.547919,14.711826,15.941831
tanh,Single-threaded,6,200,0,0,4.663611,0.945605,1.024769,0.808645,0.876563,0.040071,0.043414
tanh,Single-threaded,6,200,100,0,3.760770,35.112710,38.053662,92.733059,100.520335,4.315673,4.675865
tanh,Single-threaded,6,200,200,0,3.347946,57.402100,62.209696,149.935442,162.523616,6.739193,7.301904
tanh,Single-threaded,6,200,300,0,3.179465,76.144709,82.524726,193.521646,209.770805,8.622605,9.342936
tanh,Single-threaded,6,200,400,0,3.035961,94.736916,102.674228,236.477650,256.335055,10.496197,11.373322
tanh,Single-threaded,6,200,500,0,2.927677,113.337639,122.833010,279.544366,303.019788,12.368221,13.401935
tanh,Single-threaded,6,200,600,0,2.808195,131.976431,143.033004,322.493935,349.576149,14.236335,15.426343
tanh,Single-threaded,6,200,700,0,2.668027,150.719672,163.346221,365.759852,396.475892,16.133031,17.481717
tanh,Single-threaded,6,200,800,0,2.641025,169.360942,183.549169,408.791361,443.122146,17.999338,19.504164
tanh,Single-threaded,6,200,900,0,2.508964,187.970168,203.717143,452.063527,490.029561,19.896806,21.560405
tanh,Single-threaded,6,200,1000,0,2.464195,206.632911,223.943199,495.258499,536.852654,21.774839,23.595585
tanh,Single-threaded,6,256,0,0,4.486254,0.953844,1.033711,0.719096,0.779311,0.032145,0.034827
tanh,Single-threaded,6,256,100,0,3.680462,33.180577,35.959159,73.190814,79.319471,3.259639,3.531771
tanh,Single-threaded,6,256,200,0,3.320303,65.259756,70.724755,144.793495,156.917183,6.460056,6.999365
tanh,Single-threaded,6,256,300,0,3.191770,97.064005,105.192227,214.307816,232.251795,9.677493,10.485403
tanh,Single-threaded,6,256,400,0,3.102994,128.912102,139.707148,283.700831,307.455277,12.877453,13.952535
tanh,Single-threaded,6,256,500,0,2.998381,160.770410,174.232974,353.263356,382.842550,16.097774,17.441763
tanh,Single-threaded,6,256,600,0,2.906197,192.657813,208.790250,422.082825,457.424411,19.258664,20.866537
tanh,Single-threaded,6,256,700,0,2.800215,224.533639,243.334906,490.631075,531.712000,22.408908,24.279751
tanh,Single-threaded,6,256,800,0,2.735870,256.258816,277.716238,558.988209,605.792466,25.561164,27.695158
tanh,Single-threaded,6,256,900,0,2.579836,288.063592,312.183795,627.425956,679.960742,28.693412,31.088901
tanh,Single-threaded,6,256,1000,0,2.507299,319.812356,346.590529,695.768410,754.025295,31.837775,34.495753
