func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Single-threaded,3,200,200,0,3.177674,23.417186,23.455289,31.184028,31.230473,0.696010,0.696660
tanh,Single-threaded,3,200,300,0,2.914963,34.979214,35.035527,46.751852,46.820599,1.044317,1.045739
tanh,Single-threaded,3,200,400,0,2.715103,46.566848,46.640911,62.425005,62.516619,1.392777,1.394581
tanh,Single-threaded,3,200,500,0,2.609234,58.161527,58.253244,78.109599,78.226227,1.741317,1.743916
tanh,Single-threaded,3,200,600,0,2.521794,69.745856,69.854896,93.760288,93.899945,2.089810,2.092868
tanh,Single-threaded,3,200,700,0,2.441920,81.315639,81.443410,109.374972,109.536338,2.435073,2.438580
tanh,Single-threaded,3,200,800,0,2.438701,92.898115,93.044748,125.003596,125.188198,2.782828,2.786726
tanh,Single-threaded,3,200,900,0,2.334152,104.367740,104.528005,139.964428,140.168397,3.116846,3.121178
tanh,Single-threaded,3,200,1000,0,2.307527,115.644711,115.888908,153.846594,154.147392,3.434469,3.441197
tanh,Single-threaded,3,256,0,0,4.508224,0.607291,0.644843,0.287572,0.304410,0.007572,0.007934
tanh,Single-threaded,3,256,100,0,3.665233,20.115908,20.716665,27.617397,28.378959,0.589581,0.605888
tanh,Single-threaded,3,256,200,0,3.186748,39.665098,40.694829,55.592284,56.941560,1.190918,1.220005
tanh,Single-threaded,3,256,300,0,2.883757,59.236419,60.580864,84.156389,85.980204,1.814722,1.855096
tanh,Single-threaded,3,256,400,0,2.669999,78.332053,79.864846,111.586581,113.696986,2.396708,2.443969
tanh,Single-threaded,3,256,500,0,2.561120,97.119498,98.721470,138.106604,140.323810,2.947234,2.996450
tanh,Single-threaded,3,256,600,0,2.459021,116.007042,117.688783,165.053055,167.370402,3.513516,3.564940
tanh,Single-threaded,3,256,700,0,2.379824,135.103766,136.831233,194.100696,196.489204,4.112305,4.164970
tanh,Single-threaded,3,256,800,0,2.373767,154.189124,155.958986,222.761749,225.209643,4.705268,4.758923
tanh,Single-threaded,3,256,900,0,2.274685,173.257346,175.073216,251.325191,253.837375,5.299481,5.354949
tanh,Single-threaded,3,256,1000,0,2.242677,192.334591,194.192003,279.863330,282.434927,5.888284,5.944979
tanh,Single-threaded,4,16,0,0,4.563538,0.003776,0.003886,0.001048,0.001081,0.000069,0.000069
tanh,Single-threaded,4,16,100,0,4.349715,0.127964,0.131288,0.098398,0.102079,0.005306,0.005361
tanh,Single-threaded,4,16,200,0,4.028116,0.248245,0.254818,0.192749,0.199718,0.009736,0.009844
tanh,Single-threaded,4,16,300,0,3.761087,0.367412,0.377471,0.286901,0.297197,0.014047,0.014195
tanh,Single-threaded,4,16,400,0,3.524020,0.486889,0.500281,0.381764,0.395374,0.018578,0.018801
tanh,Single-threaded,4,16,500,0,3.347753,0.606553,0.623309,0.477275,0.494267,0.023275,0.023538
tanh,Single-threaded,4,16,600,0,3.226811,0.724791,0.744856,0.571165,0.591509,0.027507,0.027839
tanh,Single-threaded,4,16,700,0,3.151529,0.842900,0.866242,0.664801,0.688569,0.031677,0.032064
tanh,Single-threaded,4,16,800,0,3.159727,0.961783,0.988521,0.759234,0.786319,0.036053,0.036492
tanh,Single-threaded,4,16,900,0,3.075941,1.080142,1.110118,0.853268,0.883629,0.040279,0.040779
tanh,Single-threaded,4,16,1000,0,3.052322,1.198331,1.231474,0.947186,0.980937,0.044475,0.045023
tanh,Single-threaded,4,32,0,0,4.717455,0.011373,0.011518,0.003189,0.003229,0.000251,0.000253
tanh,Single-threaded,4,32,100,0,4.324482,0.391411,0.396013,0.309729,0.314480,0.017415,0.017504
tanh,Single-threaded,4,32,200,0,3.846950,0.756628,0.765346,0.602435,0.611211,0.031870,0.032024
tanh,Single-threaded,4,32,300,0,3.526465,1.129630,1.142928,0.908443,0.921680,0.049161,0.049431
tanh,Single-threaded,4,32,400,0,3.294356,1.495962,1.513821,1.204990,1.222650,0.064505,0.064843
tanh,Single-threaded,4,32,500,0,3.147884,1.862463,1.884668,1.501710,1.523524,0.079805,0.080211
tanh,Single-threaded,4,32,600,0,3.055286,2.226613,2.253178,1.796563,1.822511,0.094873,0.095351
tanh,Single-threaded,4,32,700,0,2.979809,2.593721,2.624748,2.094859,2.125129,0.110633,0.111176
tanh,Single-threaded,4,32,800,0,2.985618,2.957311,2.992410,2.387701,2.422011,0.124990,0.125592
