func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,3,128,600,0,2.605039,36.625268,14.539602,57.115604,21.284095,13.712269,1.308230
tanh,Multi-threaded,3,128,700,0,2.529785,42.711250,16.958316,66.629077,24.824531,16.013719,1.525756
tanh,Multi-threaded,3,128,800,0,2.537047,48.785332,19.373208,76.159305,28.385693,18.345477,1.745985
tanh,Multi-threaded,3,128,900,0,2.439145,54.867876,21.785534,85.760488,31.964491,20.669780,1.964188
tanh,Multi-threaded,3,128,1000,0,2.409303,61.034821,24.232568,95.066061,35.468106,22.889130,2.177385
tanh,Multi-threaded,3,200,0,0,4.463124,0.372980,0.133189,0.330121,0.103379,0.064879,0.006446
tanh,Multi-threaded,3,200,100,0,3.656865,12.743426,4.561262,36.266241,11.342255,7.527063,0.687577
tanh,Multi-threaded,3,200,200,0,3.211665,25.207899,9.024082,72.187881,22.571769,14.927184,1.368567
tanh,Multi-threaded,3,200,300,0,2.922110,37.626306,13.474282,108.297344,33.864117,22.384503,2.049147
tanh,Multi-threaded,3,200,400,0,2.726410,50.120345,17.964705,144.344997,45.119493,29.966978,2.736243
tanh,Multi-threaded,3,200,500,0,2.624294,62.613874,22.453473,180.472511,56.401506,37.462719,3.419120
tanh,Multi-threaded,3,200,600,0,2.527917,75.131255,26.943232,216.667807,67.706963,44.959940,4.101517
tanh,Multi-threaded,3,200,700,0,2.453404,87.637639,31.443537,252.865651,79.018237,52.418177,4.784482
tanh,Multi-threaded,3,200,800,0,2.454562,100.162105,35.927160,289.048235,90.330794,59.943788,5.467147
tanh,Multi-threaded,3,200,900,0,2.346902,112.530578,40.360956,325.195217,101.614507,67.456679,6.149610
tanh,Multi-threaded,3,200,1000,0,2.315275,124.962634,44.818697,361.307155,112.890981,75.004449,6.836174
tanh,Multi-threaded,3,256,0,0,4.563012,0.627276,0.213508,0.780522,0.237855,0.124026,0.011537
tanh,Multi-threaded,3,256,100,0,3.684052,21.905583,7.488222,79.753091,24.407622,13.748321,1.237707
tanh,Multi-threaded,3,256,200,0,3.217832,43.221054,14.776868,158.845494,48.657170,27.404296,2.461142
tanh,Multi-threaded,3,256,300,0,2.927453,64.557313,22.057998,237.259495,72.630946,40.973306,3.688718
tanh,Multi-threaded,3,256,400,0,2.704965,85.756491,29.308220,315.504255,96.566574,54.616692,4.913932
tanh,Multi-threaded,3,256,500,0,2.584032,107.124055,36.634151,394.927262,120.930870,68.377980,6.137241
tanh,Multi-threaded,3,256,600,0,2.488115,128.567239,43.942178,473.645368,145.042413,81.918172,7.354975
tanh,Multi-threaded,3,256,700,0,2.405484,150.381656,51.384083,552.390738,169.201812,95.428526,8.576689
tanh,Multi-threaded,3,256,800,0,2.405180,172.125341,58.825093,631.112662,193.328344,108.819021,9.783723
tanh,Multi-threaded,3,256,900,0,2.300407,193.956628,66.270260,709.888995,217.467685,122.322724,11.001334
tanh,Multi-threaded,3,256,1000,0,2.264542,215.708413,73.686596,788.610254,241.604454,135.790315,12.210327
tanh,Multi-threaded,4,16,0,0,4.540939,0.065283,0.042732,0.023185,0.015887,0.000889,0.000241
tanh,Multi-threaded,4,16,100,0,4.347556,2.221339,1.505433,2.155466,1.465973,0.090472,0.027651
tanh,Multi-threaded,4,16,200,0,4.038767,4.386696,2.970384,4.298577,2.924493,0.176137,0.054294
tanh,Multi-threaded,4,16,300,0,3.749108,6.526778,4.407761,6.425417,4.355129,0.264992,0.084791
