func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,3,16,500,0,3.314631,7.642072,7.004352,7.220766,6.765842,0.070842,0.034620
tanh,Multi-threaded,3,16,600,0,3.213054,9.148536,8.397262,8.650797,8.121434,0.085011,0.041619
tanh,Multi-threaded,3,16,700,0,3.151016,10.656523,9.790540,10.088144,9.474075,0.099122,0.048587
tanh,Multi-threaded,3,16,800,0,3.167580,12.159126,11.177117,11.514341,10.828050,0.112933,0.055478
tanh,Multi-threaded,3,16,900,0,3.085625,13.661609,12.570498,12.925202,12.188499,0.126704,0.062412
tanh,Multi-threaded,3,16,1000,0,3.052588,15.168291,13.959648,14.332328,13.547695,0.140606,0.069494
tanh,Multi-threaded,3,32,0,0,4.445963,0.063093,0.046270,0.021856,0.016237,0.000271,0.000120
tanh,Multi-threaded,3,32,100,0,4.118703,1.884492,1.548954,1.703912,1.459044,0.022280,0.009486
tanh,Multi-threaded,3,32,200,0,3.659919,3.697431,3.050839,3.381515,2.901823,0.044054,0.018832
tanh,Multi-threaded,3,32,300,0,3.372064,5.513437,4.554809,5.062094,4.343245,0.065883,0.028203
tanh,Multi-threaded,3,32,400,0,3.192542,7.329882,6.056610,6.742092,5.787555,0.087876,0.037555
tanh,Multi-threaded,3,32,500,0,3.074841,9.144962,7.560805,8.423151,7.233435,0.109580,0.046841
tanh,Multi-threaded,3,32,600,0,2.973940,10.959834,9.061689,10.100420,8.675053,0.131409,0.056131
tanh,Multi-threaded,3,32,700,0,2.883500,12.771755,10.562020,11.782630,10.117747,0.153315,0.065529
tanh,Multi-threaded,3,32,800,0,2.878592,14.584845,12.059814,13.463013,11.557907,0.175417,0.074947
tanh,Multi-threaded,3,32,900,0,2.781429,16.397762,13.561375,15.141799,12.999954,0.197190,0.084262
tanh,Multi-threaded,3,32,1000,0,2.741961,18.212577,15.062488,16.826899,14.446088,0.219480,0.093778
tanh,Multi-threaded,3,64,0,0,4.636216,0.093494,0.056424,0.029122,0.018833,0.000918,0.000407
tanh,Multi-threaded,3,64,100,0,3.951241,3.332341,1.997936,3.016851,1.891058,0.086637,0.032208
tanh,Multi-threaded,3,64,200,0,3.411168,6.732723,3.993759,6.255349,3.847532,0.175350,0.064165
tanh,Multi-threaded,3,64,300,0,3.152688,9.581883,5.792127,8.776352,5.554724,0.251339,0.094836
tanh,Multi-threaded,3,64,400,0,2.982405,12.902154,7.756251,11.895487,7.476487,0.337747,0.126537
tanh,Multi-threaded,3,64,500,0,2.865872,16.421289,9.796901,15.360053,9.512606,0.427797,0.157821
tanh,Multi-threaded,3,64,600,0,2.770942,19.918675,11.839181,18.789872,11.539879,0.518636,0.189066
tanh,Multi-threaded,3,64,700,0,2.685521,23.144738,13.771881,21.745574,13.402813,0.603709,0.220269
tanh,Multi-threaded,3,64,800,0,2.695421,26.671332,15.823609,25.205482,15.439585,0.694230,0.251559
tanh,Multi-threaded,3,64,900,0,2.594528,29.784891,17.718014,28.021630,17.255992,0.777087,0.282510
tanh,Multi-threaded,3,64,1000,0,2.575688,33.152353,19.707369,31.208807,19.203539,0.864470,0.313877
tanh,Multi-threaded,3,100,0,0,4.549878,0.160080,0.079011,0.055011,0.027726,0.001648,0.000532
tanh,Multi-threaded,3,100,100,0,3.811440,5.428909,2.665150,5.385656,2.664659,0.157935,0.054481
tanh,Multi-threaded,3,100,200,0,3.342004,10.729146,5.254972,10.718592,5.299317,0.313619,0.107862
tanh,Multi-threaded,3,100,300,0,3.089927,16.036990,7.846803,16.052144,7.930709,0.469705,0.161432
tanh,Multi-threaded,3,100,400,0,2.884139,21.323510,10.437423,21.393588,10.569451,0.623659,0.213981
tanh,Multi-threaded,3,100,500,0,2.745653,26.584380,13.024856,26.731882,13.203042,0.779437,0.267364
tanh,Multi-threaded,3,100,600,0,2.646490,31.888792,15.610317,32.062389,15.834767,0.933929,0.320634
tanh,Multi-threaded,3,100,700,0,2.566682,37.141039,18.187323,37.384234,18.463937,1.088562,0.374063
tanh,Multi-threaded,3,100,800,0,2.567510,42.430236,20.775637,42.713514,21.095348,1.244762,0.427977
tanh,Multi-threaded,3,100,900,0,2.467556,47.699496,23.358716,48.052293,23.728194,1.400281,0.481825
tanh,Multi-threaded,3,100,1000,0,2.447187,52.990048,25.950948,53.384153,26.354974,1.556183,0.535571
tanh,Multi-threaded,3,128,0,0,4.485135,0.219703,0.096600,0.083168,0.036465,0.003793,0.001562
tanh,Multi-threaded,3,128,100,0,3.724419,7.451430,3.270557,8.302987,3.695463,0.284565,0.114897
tanh,Multi-threaded,3,128,200,0,3.290496,14.684141,6.450423,16.539371,7.361243,0.562257,0.227452
tanh,Multi-threaded,3,128,300,0,3.057887,21.893202,9.620360,24.745128,11.020340,0.843842,0.341618
tanh,Multi-threaded,3,128,400,0,2.845010,29.142471,12.808222,33.001008,14.684883,1.121773,0.455052
tanh,Multi-threaded,3,128,500,0,2.711806,36.420715,16.000382,41.264108,18.351597,1.402404,0.569724
tanh,Multi-threaded,3,128,600,0,2.613086,43.610307,19.166729,49.426463,22.002655,1.678287,0.681153
tanh,Multi-threaded,3,128,700,0,2.530767,50.871792,22.355015,57.696737,25.670945,1.963035,0.798623
tanh,Multi-threaded,3,128,800,0,2.530807,58.122958,25.542668,65.974373,29.341335,2.248517,0.915944
tanh,Multi-threaded,3,128,900,0,2.429891,65.381045,28.735622,74.252469,33.025699,2.524189,1.027879
tanh,Multi-threaded,3,128,1000,0,2.404633,72.074336,31.944143,81.432810,36.302010,2.782377,1.133513
tanh,Multi-threaded,3,200,0,0,4.461583,0.429511,0.166465,0.180541,0.069622,0.006875,0.002114
tanh,Multi-threaded,3,200,100,0,3.666491,15.006363,5.763874,17.794938,6.967016,0.601681,0.207391
tanh,Multi-threaded,3,200,200,0,3.232818,29.678579,11.412142,36.209493,14.179707,1.220684,0.422887
tanh,Multi-threaded,3,200,300,0,2.961385,44.383885,17.070190,54.711631,21.428330,1.847431,0.641916
tanh,Multi-threaded,3,200,400,0,2.754704,59.079976,22.723536,73.219817,28.670693,2.468261,0.858495
tanh,Multi-threaded,3,200,500,0,2.639588,73.750405,28.370881,91.709167,35.888429,3.086053,1.073702
tanh,Multi-threaded,3,200,600,0,2.549102,88.456014,34.032317,110.635067,43.278187,3.703562,1.288142
tanh,Multi-threaded,3,200,700,0,2.472138,103.212644,39.719077,129.922731,50.826527,4.326560,1.504550
tanh,Multi-threaded,3,200,800,0,2.474255,117.924171,45.385522,149.148986,58.345875,4.947831,1.721055
tanh,Multi-threaded,3,200,900,0,2.371825,132.647525,51.054038,168.405181,65.874829,5.571988,1.937916
tanh,Multi-threaded,3,200,1000,0,2.342697,147.367045,56.724021,187.654976,73.388938,6.194470,2.154238
tanh,Multi-threaded,3,256,0,0,4.583381,0.647327,0.235611,0.399090,0.135312,0.012183,0.004646
tanh,Multi-threaded,3,256,100,0,3.684492,22.706041,8.413804,36.424002,13.210384,1.026907,0.385112
tanh,Multi-threaded,3,256,200,0,3.203011,44.764632,16.579293,73.904217,26.491756,2.024254,0.759378
tanh,Multi-threaded,3,256,300,0,2.899943,66.831084,24.719356,111.788110,39.830940,3.020551,1.129760
tanh,Multi-threaded,3,256,400,0,2.689799,88.918899,32.891414,149.215595,53.110125,4.014140,1.502820
tanh,Multi-threaded,3,256,500,0,2.573669,111.015273,41.102498,186.009774,66.316312,5.018710,1.882701
